 Frame =            1
 r (Dist. units)     Linear Density of components (1 to Max Nº of components)     Orientation Profile of components (1 to Max Nº of components)
  0.63720202222222222        0.0000000000000000        0.00000000    
   1.2744040444444444        0.0000000000000000        0.00000000    
   1.9116060666666668        0.0000000000000000        0.00000000    
   2.5488080888888889        0.0000000000000000        0.00000000    
   3.1860101111111110        0.0000000000000000        0.00000000    
   3.8232121333333331        0.0000000000000000        0.00000000    
   4.4604141555555561        0.0000000000000000        0.00000000    
   5.0976161777777778        0.0000000000000000        0.00000000    
   5.7348182000000003        0.0000000000000000        0.00000000    
   6.3720202222222229        0.0000000000000000        0.00000000    
   7.0092222444444445        0.0000000000000000        0.00000000    
   7.6464242666666671        0.0000000000000000        0.00000000    
   8.2836262888888896        0.0000000000000000        0.00000000    
   8.9208283111111122        0.0000000000000000        0.00000000    
   9.5580303333333330        0.0000000000000000        0.00000000    
   10.195232355555556        0.0000000000000000        0.00000000    
   10.832434377777778        0.0000000000000000        0.00000000    
   11.469636400000001        12.554887964887884        4.6186232255055781     
   12.106838422222223        0.0000000000000000        0.00000000    
   12.744040444444444        0.0000000000000000        0.00000000    
   13.381242466666667        0.0000000000000000        0.00000000    
   14.018444488888889        0.0000000000000000        0.00000000    
   14.655646511111112        0.0000000000000000        0.00000000    
   15.292848533333334        0.0000000000000000        0.00000000    
   15.930050555555557        0.0000000000000000        0.00000000    
   16.567252577777776        0.0000000000000000        0.00000000    
   17.204454600000002        0.0000000000000000        0.00000000    
   17.841656622222221        0.0000000000000000        0.00000000    
   18.478858644444443        0.0000000000000000        0.00000000    
   19.116060666666666        0.0000000000000000        0.00000000    
   19.753262688888888        0.0000000000000000        0.00000000    
   20.390464711111111        0.0000000000000000        0.00000000    
   21.027666733333334        0.0000000000000000        0.00000000    
   21.664868755555556        0.0000000000000000        0.00000000    
   22.302070777777779        0.0000000000000000        0.00000000    
   22.939272800000001        0.0000000000000000        0.00000000    
   23.576474822222224        0.0000000000000000        0.00000000    
   24.213676844444446        0.0000000000000000        0.00000000    
   24.850878866666665        0.0000000000000000        0.00000000    
   25.488080888888888        0.0000000000000000        0.00000000    
   26.125282911111110        0.0000000000000000        0.00000000    
   26.762484933333333        0.0000000000000000        0.00000000    
   27.399686955555556        0.0000000000000000        0.00000000    
   28.036888977777778        0.0000000000000000        0.00000000    
   28.674091000000001        0.0000000000000000        0.00000000    
   29.311293022222223        0.0000000000000000        0.00000000    
   29.948495044444446        0.0000000000000000        0.00000000    
   30.585697066666668        0.0000000000000000        0.00000000    
   31.222899088888891        0.0000000000000000        0.00000000    
   31.860101111111110        0.0000000000000000        0.00000000    
   32.497303133333332        0.0000000000000000        0.00000000    
   33.134505155555551        0.0000000000000000        0.00000000    
   33.771707177777778        0.0000000000000000        0.00000000    
   34.408909199999997        0.0000000000000000        0.00000000    
   35.046111222222216        0.0000000000000000        0.00000000    
   35.683313244444442        0.0000000000000000        0.00000000    
   36.320515266666661        0.0000000000000000        0.00000000    
   36.957717288888887        0.0000000000000000        0.00000000    
   37.594919311111106        0.0000000000000000        0.00000000    
   38.232121333333332        0.0000000000000000        0.00000000    
   38.869323355555551        0.0000000000000000        0.00000000    
   39.506525377777777        0.0000000000000000        0.00000000    
   40.143727399999996        0.0000000000000000        0.00000000    
   40.780929422222222        0.0000000000000000        0.00000000    
   41.418131444444441        0.0000000000000000        0.00000000    
   42.055333466666660        0.0000000000000000        0.00000000    
   42.692535488888886        1.5693609956109855        9.1980195268976903     
   43.329737511111105        4.7080829868329568        1.0641665463451955     
   43.966939533333331        0.0000000000000000        0.00000000    
   44.604141555555550        0.0000000000000000        0.00000000    
   45.241343577777776        0.0000000000000000        0.00000000    
   45.878545599999995        0.0000000000000000        0.00000000    
   46.515747622222221        0.0000000000000000        0.00000000    
   47.152949644444440        0.0000000000000000        0.00000000    
   47.790151666666667        0.0000000000000000        0.00000000    
   48.427353688888886        0.0000000000000000        0.00000000    
   49.064555711111105        0.0000000000000000        0.00000000    
   49.701757733333331        0.0000000000000000        0.00000000    
   50.338959755555550        0.0000000000000000        0.00000000    
   50.976161777777776        0.0000000000000000        0.00000000    
   51.613363799999995        0.0000000000000000        0.00000000    
   52.250565822222221        0.0000000000000000        0.00000000    
   52.887767844444440        0.0000000000000000        0.00000000    
   53.524969866666666        0.0000000000000000        0.00000000    
   54.162171888888885        0.0000000000000000        0.00000000    
   54.799373911111111        0.0000000000000000        0.00000000    
   55.436575933333330        0.0000000000000000        0.00000000    
   56.073777955555549        0.0000000000000000        0.00000000    
   56.710979977777775        0.0000000000000000        0.00000000    
   57.348181999999994        0.0000000000000000        0.00000000    
   57.985384022222220        0.0000000000000000        0.00000000    
   58.622586044444439        0.0000000000000000        0.00000000    
   59.259788066666665        0.0000000000000000        0.00000000    
   59.896990088888884        0.0000000000000000        0.00000000    
   60.534192111111111        0.0000000000000000        0.00000000    
   61.171394133333330        0.0000000000000000        0.00000000    
   61.808596155555556        0.0000000000000000        0.00000000    
   62.445798177777775        0.0000000000000000        0.00000000    
   63.083000199999994        0.0000000000000000        0.00000000    

 Frame =            2
 r (Dist. units)     Linear Density of components (1 to Max Nº of components)     Orientation Profile of components (1 to Max Nº of components)
  0.63720202222222222        0.0000000000000000        0.00000000    
   1.2744040444444444        0.0000000000000000        0.00000000    
   1.9116060666666668        0.0000000000000000        0.00000000    
   2.5488080888888889        0.0000000000000000        0.00000000    
   3.1860101111111110        0.0000000000000000        0.00000000    
   3.8232121333333331        0.0000000000000000        0.00000000    
   4.4604141555555561        0.0000000000000000        0.00000000    
   5.0976161777777778        0.0000000000000000        0.00000000    
   5.7348182000000003        0.0000000000000000        0.00000000    
   6.3720202222222229        0.0000000000000000        0.00000000    
   7.0092222444444445        0.0000000000000000        0.00000000    
   7.6464242666666671        0.0000000000000000        0.00000000    
   8.2836262888888896        0.0000000000000000        0.00000000    
   8.9208283111111122        0.0000000000000000        0.00000000    
   9.5580303333333330        0.0000000000000000        0.00000000    
   10.195232355555556        0.0000000000000000        0.00000000    
   10.832434377777778        0.0000000000000000        0.00000000    
   11.469636400000001        10.985526969276899        3.5155219655143859     
   12.106838422222223        1.5693609956109855        1.5734004716776488     
   12.744040444444444        0.0000000000000000        0.00000000    
   13.381242466666667        0.0000000000000000        0.00000000    
   14.018444488888889        0.0000000000000000        0.00000000    
   14.655646511111112        0.0000000000000000        0.00000000    
   15.292848533333334        0.0000000000000000        0.00000000    
   15.930050555555557        0.0000000000000000        0.00000000    
   16.567252577777776        0.0000000000000000        0.00000000    
   17.204454600000002        0.0000000000000000        0.00000000    
   17.841656622222221        0.0000000000000000        0.00000000    
   18.478858644444443        0.0000000000000000        0.00000000    
   19.116060666666666        0.0000000000000000        0.00000000    
   19.753262688888888        0.0000000000000000        0.00000000    
   20.390464711111111        0.0000000000000000        0.00000000    
   21.027666733333334        0.0000000000000000        0.00000000    
   21.664868755555556        0.0000000000000000        0.00000000    
   22.302070777777779        0.0000000000000000        0.00000000    
   22.939272800000001        0.0000000000000000        0.00000000    
   23.576474822222224        0.0000000000000000        0.00000000    
   24.213676844444446        0.0000000000000000        0.00000000    
   24.850878866666665        0.0000000000000000        0.00000000    
   25.488080888888888        0.0000000000000000        0.00000000    
   26.125282911111110        0.0000000000000000        0.00000000    
   26.762484933333333        0.0000000000000000        0.00000000    
   27.399686955555556        0.0000000000000000        0.00000000    
   28.036888977777778        0.0000000000000000        0.00000000    
   28.674091000000001        0.0000000000000000        0.00000000    
   29.311293022222223        0.0000000000000000        0.00000000    
   29.948495044444446        0.0000000000000000        0.00000000    
   30.585697066666668        0.0000000000000000        0.00000000    
   31.222899088888891        0.0000000000000000        0.00000000    
   31.860101111111110        0.0000000000000000        0.00000000    
   32.497303133333332        0.0000000000000000        0.00000000    
   33.134505155555551        0.0000000000000000        0.00000000    
   33.771707177777778        0.0000000000000000        0.00000000    
   34.408909199999997        0.0000000000000000        0.00000000    
   35.046111222222216        0.0000000000000000        0.00000000    
   35.683313244444442        0.0000000000000000        0.00000000    
   36.320515266666661        0.0000000000000000        0.00000000    
   36.957717288888887        0.0000000000000000        0.00000000    
   37.594919311111106        0.0000000000000000        0.00000000    
   38.232121333333332        0.0000000000000000        0.00000000    
   38.869323355555551        0.0000000000000000        0.00000000    
   39.506525377777777        0.0000000000000000        0.00000000    
   40.143727399999996        0.0000000000000000        0.00000000    
   40.780929422222222        0.0000000000000000        0.00000000    
   41.418131444444441        0.0000000000000000        0.00000000    
   42.055333466666660        0.0000000000000000        0.00000000    
   42.692535488888886        1.5693609956109855        4.3460964866267968     
   43.329737511111105        4.7080829868329568        6.5780711340997646     
   43.966939533333331        0.0000000000000000        0.00000000    
   44.604141555555550        0.0000000000000000        0.00000000    
   45.241343577777776        0.0000000000000000        0.00000000    
   45.878545599999995        0.0000000000000000        0.00000000    
   46.515747622222221        0.0000000000000000        0.00000000    
   47.152949644444440        0.0000000000000000        0.00000000    
   47.790151666666667        0.0000000000000000        0.00000000    
   48.427353688888886        0.0000000000000000        0.00000000    
   49.064555711111105        0.0000000000000000        0.00000000    
   49.701757733333331        0.0000000000000000        0.00000000    
   50.338959755555550        0.0000000000000000        0.00000000    
   50.976161777777776        0.0000000000000000        0.00000000    
   51.613363799999995        0.0000000000000000        0.00000000    
   52.250565822222221        0.0000000000000000        0.00000000    
   52.887767844444440        0.0000000000000000        0.00000000    
   53.524969866666666        0.0000000000000000        0.00000000    
   54.162171888888885        0.0000000000000000        0.00000000    
   54.799373911111111        0.0000000000000000        0.00000000    
   55.436575933333330        0.0000000000000000        0.00000000    
   56.073777955555549        0.0000000000000000        0.00000000    
   56.710979977777775        0.0000000000000000        0.00000000    
   57.348181999999994        0.0000000000000000        0.00000000    
   57.985384022222220        0.0000000000000000        0.00000000    
   58.622586044444439        0.0000000000000000        0.00000000    
   59.259788066666665        0.0000000000000000        0.00000000    
   59.896990088888884        0.0000000000000000        0.00000000    
   60.534192111111111        0.0000000000000000        0.00000000    
   61.171394133333330        0.0000000000000000        0.00000000    
   61.808596155555556        0.0000000000000000        0.00000000    
   62.445798177777775        0.0000000000000000        0.00000000    
   63.083000199999994        0.0000000000000000        0.00000000    

 Averaged values
 r (Dist. units)     Linear Density of components (1 to Max Nº of components)     Orientation Profile of components (1 to Max Nº of components)
  0.63720202222222222        0.0000000000000000        0.00000000    
   1.2744040444444444        0.0000000000000000        0.00000000    
   1.9116060666666668        0.0000000000000000        0.00000000    
   2.5488080888888889        0.0000000000000000        0.00000000    
   3.1860101111111110        0.0000000000000000        0.00000000    
   3.8232121333333331        0.0000000000000000        0.00000000    
   4.4604141555555561        0.0000000000000000        0.00000000    
   5.0976161777777778        0.0000000000000000        0.00000000    
   5.7348182000000003        0.0000000000000000        0.00000000    
   6.3720202222222229        0.0000000000000000        0.00000000    
   7.0092222444444445        0.0000000000000000        0.00000000    
   7.6464242666666671        0.0000000000000000        0.00000000    
   8.2836262888888896        0.0000000000000000        0.00000000    
   8.9208283111111122        0.0000000000000000        0.00000000    
   9.5580303333333330        0.0000000000000000        0.00000000    
   10.195232355555556        0.0000000000000000        0.00000000    
   10.832434377777778        0.0000000000000000        0.00000000    
   11.469636400000001        11.770207467082392        4.1038426375096888     
   12.106838422222223       0.78468049780549276        1.5734004716776488     
   12.744040444444444        0.0000000000000000        0.00000000    
   13.381242466666667        0.0000000000000000        0.00000000    
   14.018444488888889        0.0000000000000000        0.00000000    
   14.655646511111112        0.0000000000000000        0.00000000    
   15.292848533333334        0.0000000000000000        0.00000000    
   15.930050555555557        0.0000000000000000        0.00000000    
   16.567252577777776        0.0000000000000000        0.00000000    
   17.204454600000002        0.0000000000000000        0.00000000    
   17.841656622222221        0.0000000000000000        0.00000000    
   18.478858644444443        0.0000000000000000        0.00000000    
   19.116060666666666        0.0000000000000000        0.00000000    
   19.753262688888888        0.0000000000000000        0.00000000    
   20.390464711111111        0.0000000000000000        0.00000000    
   21.027666733333334        0.0000000000000000        0.00000000    
   21.664868755555556        0.0000000000000000        0.00000000    
   22.302070777777779        0.0000000000000000        0.00000000    
   22.939272800000001        0.0000000000000000        0.00000000    
   23.576474822222224        0.0000000000000000        0.00000000    
   24.213676844444446        0.0000000000000000        0.00000000    
   24.850878866666665        0.0000000000000000        0.00000000    
   25.488080888888888        0.0000000000000000        0.00000000    
   26.125282911111110        0.0000000000000000        0.00000000    
   26.762484933333333        0.0000000000000000        0.00000000    
   27.399686955555556        0.0000000000000000        0.00000000    
   28.036888977777778        0.0000000000000000        0.00000000    
   28.674091000000001        0.0000000000000000        0.00000000    
   29.311293022222223        0.0000000000000000        0.00000000    
   29.948495044444446        0.0000000000000000        0.00000000    
   30.585697066666668        0.0000000000000000        0.00000000    
   31.222899088888891        0.0000000000000000        0.00000000    
   31.860101111111110        0.0000000000000000        0.00000000    
   32.497303133333332        0.0000000000000000        0.00000000    
   33.134505155555551        0.0000000000000000        0.00000000    
   33.771707177777778        0.0000000000000000        0.00000000    
   34.408909199999997        0.0000000000000000        0.00000000    
   35.046111222222216        0.0000000000000000        0.00000000    
   35.683313244444442        0.0000000000000000        0.00000000    
   36.320515266666661        0.0000000000000000        0.00000000    
   36.957717288888887        0.0000000000000000        0.00000000    
   37.594919311111106        0.0000000000000000        0.00000000    
   38.232121333333332        0.0000000000000000        0.00000000    
   38.869323355555551        0.0000000000000000        0.00000000    
   39.506525377777777        0.0000000000000000        0.00000000    
   40.143727399999996        0.0000000000000000        0.00000000    
   40.780929422222222        0.0000000000000000        0.00000000    
   41.418131444444441        0.0000000000000000        0.00000000    
   42.055333466666660        0.0000000000000000        0.00000000    
   42.692535488888886        1.5693609956109855        6.7720580067622436     
   43.329737511111105        4.7080829868329568        3.8211188402224798     
   43.966939533333331        0.0000000000000000        0.00000000    
