# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_com_aroma_ring[1] c_com_aroma_ring[2] c_com_aroma_ring[3]
6000 144
94 -32.4696 19.7049 -12.8033
95 -32.5005 -19.6156 20.1555
96 13.9169 -53.5253 31.8197
97 -32.3346 19.9677 -10.9085
98 -32.4773 -26.0608 30.2379
99 -10.4048 33.9734 -35.1909
100 -9.57893 -0.482785 -15.035
101 -9.94055 61.1727 -20.9926
102 13.6825 -5.55772 -2.71684
103 -10.4233 35.6368 -49.1487
104 -10.2759 -40.7679 -47.6658
105 -9.91843 13.2954 -31.6306
106 13.12 17.5443 -23.7036
107 13.7169 29.1375 -10.9222
108 -9.28628 34.4746 -8.15781
109 -10.362 34.506 -34.7741
110 -32.4626 -19.137 20.6583
111 30.6241 -5.08301 -27.7066
112 13.2979 -0.415741 -2.6257
113 13.6482 -17.7817 -4.65496
114 -10.1527 0.303094 3.96811
115 -10.1593 16.5754 -9.50874
116 13.5432 21.7986 -4.73592
117 -10.1902 -29.2056 -42.3405
118 -9.39187 -12.727 -69.8622
119 13.2313 -5.6869 14.7996
120 -10.4927 -28.5326 4.69396
121 13.3239 -62.4264 -20.1645
122 -10.4081 -24.4905 9.47064
123 -10.5504 -8.9862 21.7458
124 13.3532 11.0625 -10.8812
125 35.8189 -7.45803 13.4388
126 13.6461 3.14277 6.93773
127 -9.8538 38.6456 -22.2126
128 -32.4445 -2.00493 -24.6348
129 -9.36242 34.5249 -10.11
130 -9.86115 16.0266 -35.1489
131 -10.1703 47.7796 -32.3096
132 13.288 2.27389 20.9997
133 -10.3184 -1.52506 12.7125
134 13.382 10.377 13.4803
135 -10.6167 -20.1214 10.5919
136 13.4097 -61.0784 38.2033
137 -10.0798 -22.4636 19.2436
138 -10.3779 3.55566 31.9441
139 35.928 -18.5697 1.41673
140 18.0035 -56.8015 28.8601
141 -10.2167 -39.3446 -55.3709
142 -32.339 -8.57243 33.6066
143 13.6784 -4.08423 -21.5835
144 -10.5748 -11.9559 -48.0108
18000 144
1 13.5637 36.9647 4.86094
2 -10.042 8.18399 -6.94973
3 -10.5064 29.9503 -45.45
4 -9.24304 -10.7346 -11.7519
5 13.3134 3.37171 3.3798
6 13.5756 -52.5379 23.9302
7 -10.0731 53.0816 -19.61
8 -32.3114 6.36566 -6.84592
9 13.3067 18.3911 -24.486
10 -10.0296 7.66591 -7.64925
11 13.4362 19.9807 -14.0299
12 13.7227 -5.37269 -22.4649
13 -10.5728 13.7922 31.569
14 13.2273 0.0913669 13.0047
15 13.5836 -36.116 -3.66778
16 13.365 -26.3731 -57.4003
17 13.026 21.1127 57.9224
18 17.8852 -10.1141 29.0987
19 -10.5764 -9.49132 22.5245
20 13.6292 -52.7311 24.5958
21 -10.2063 24.1568 -7.29733
22 -10.2337 23.9486 -0.976573
23 -10.3796 32.6964 -26.2949
24 13.3455 -26.8731 -26.0311
25 -10.4938 -8.58517 21.0315
26 13.4497 -11.014 7.01485
27 13.4043 -21.1528 6.83454
28 13.3336 -19.741 4.56742
29 -10.0279 -27.4605 4.53604
30 -32.6483 -21.4044 13.8484
31 13.4797 -11.5853 7.51395
32 -10.0304 47.4985 -30.9839
33 -10.3272 -21.929 -0.313611
34 13.6713 -36.8013 -3.63897
35 13.3255 -12.8843 11.0013
36 -10.0352 1.2678 2.54541
37 13.1412 10.0916 -33.2507
38 13.7037 -6.4874 15.0453
39 13.1953 -6.56083 46.6946
40 -10.0568 -40.7546 -48.0997
41 13.2754 0.639184 10.1577
42 -9.96933 56.173 3.5867
43 -9.79126 4.56003 -9.08997
44 13.5334 -12.3874 9.12199
45 13.0312 10.2825 -20.842
46 13.3323 3.32969 5.30993
47 13.443 -20.7951 13.3488
48 13.349 -21.0647 8.6471
49 35.7141 -5.8417 13.8699
50 -10.449 -31.7147 30.2451
51 13.6242 -12.1915 1.96008
52 -10.0623 -30.9457 -41.0915
53 -32.3031 6.74552 -6.04434
54 13.6337 40.4335 -3.00128
55 -9.39352 -8.69356 -14.952
56 -10.077 55.4496 -20.4568
57 -10.4726 31.6443 -46.45
58 -10.0758 53.9711 1.15731
59 -10.5196 33.39 -47.476
60 13.3346 -0.542306 13.1958
61 13.3856 1.4744 8.36478
62 13.1135 -5.8026 -15.8734
63 -9.99311 -14.1081 -68.4391
64 13.524 30.0474 -18.9388
65 -10.2887 1.35729 16.2927
66 -9.53478 -0.762449 -14.3691
67 13.4476 30.2928 -10.7507
68 35.5789 -68.476 9.9187
69 13.4715 -11.6561 3.15996
70 -32.5064 -21.1324 18.883
71 -32.6744 -30.6853 20.1832
72 -10.2096 0.95986 17.1975
73 13.0323 -30.1257 -45.7645
74 -10.4224 16.6543 -9.3979
75 -10.1387 54.5388 1.57211
76 -9.93322 26.4079 -11.0444
77 -10.0675 -21.1247 19.5357
78 13.0302 -30.3495 -45.1742
79 -32.7835 10.3055 12.5734
80 -10.0976 25.4377 -23.0821
81 -9.73208 -40.0403 -54.5382
82 13.2625 -28.0414 4.81586
83 13.8096 -54.8539 32.0763
84 35.9097 24.1992 -8.08405
85 -9.98121 26.1919 -10.3561
86 -10.0498 6.13663 -20.3911
87 13.1966 10.6612 29.5387
88 13.7049 -61.0899 39.408
89 -10.2814 -19.7527 1.02382
90 -9.98727 -0.352482 12.3706
91 -32.6664 -30.2172 19.529
92 -9.29909 -10.2911 -13.5745
93 13.3838 -20.7926 10.6477
94 -32.6146 20.4346 -13.4359
95 -32.5894 -19.6365 20.1992
96 13.9969 -52.8401 31.3218
97 -32.5553 20.4471 -11.6501
98 -32.6445 -25.8381 29.3769
99 -10.2648 34.1085 -35.1322
100 -9.60361 -0.0984197 -14.5031
101 -10.139 61.2372 -20.3068
102 13.8149 -6.14871 -2.45545
103 -10.5926 35.9084 -49.6177
104 -10.1648 -41.2315 -47.6411
105 -10.2873 13.2162 -30.843
106 13.1431 17.2042 -22.9224
107 13.4432 29.61 -10.7154
108 -9.5881 34.7131 -8.03341
109 -10.1764 34.6292 -34.682
110 -32.6175 -18.9991 20.594
111 30.5465 -5.17122 -27.8932
112 13.6708 -0.724111 -3.4465
113 13.5298 -17.8329 -4.4862
114 -9.99341 0.48728 2.87632
115 -10.4691 16.0227 -9.37008
116 13.1801 21.8923 -6.06751
117 -10.023 -29.7811 -42.7355
118 -9.93259 -12.6173 -69.9163
119 13.7073 -5.77154 15.0716
120 -10.0383 -28.9246 4.9938
121 13.4791 -61.9146 -19.5217
122 -10.5903 -24.0007 8.90569
123 -10.4971 -8.97561 21.7601
124 13.4121 11.5584 -11.0796
125 35.7737 -6.82281 13.3604
126 13.4056 2.69532 7.30503
127 -10.0845 39.2231 -22.5573
128 -32.326 -2.18712 -25.162
129 -9.37717 35.2216 -9.83254
130 -10.0554 15.6189 -34.4198
131 -10.0333 47.6674 -31.7785
132 12.7903 2.54007 21.7344
133 -10.1123 -1.15149 12.5283
134 13.3096 10.9062 12.8271
135 -10.6673 -20.0906 10.8893
136 13.6956 -61.2664 38.7895
137 -10.0519 -21.9705 19.5911
138 -10.2614 3.63466 31.9793
139 35.8056 -18.9931 0.858234
140 17.954 -56.8123 28.9267
141 -9.72688 -40.2236 -54.9692
142 -32.2323 -8.18477 32.8051
143 13.7485 -4.74382 -22.2156
144 -10.6581 -11.4467 -48.0224
24000 144
1 13.6477 37.2938 5.00447
2 -9.8758 7.51519 -5.91464
3 -10.3676 29.9735 -45.4278
4 -9.64565 -10.1625 -11.4877
5 13.5165 3.00334 3.34024
6 13.7618 -52.7932 23.594
7 -9.68365 53.4344 -19.0373
8 -32.0611 6.64022 -6.82658
9 13.1386 18.0437 -24.1179
10 -9.9804 7.18048 -6.79699
11 13.1456 19.8812 -14.7157
12 13.7061 -6.11308 -23.1056
13 -10.6518 14.3689 31.9533
14 13.0499 0.340662 12.6684
15 13.6715 -36.5297 -2.92857
16 13.4189 -26.8235 -56.7369
17 13.4397 21.1351 57.8182
18 18.2201 -9.91799 29.2925
19 -10.2482 -9.57004 21.8057
20 13.8067 -53.0322 24.2493
21 -10.2244 24.4662 -7.81506
22 -10.333 24.1923 -1.10488
23 -10.0687 32.0357 -26.4824
24 13.3002 -26.9943 -24.9877
25 -10.2584 -8.41562 20.6607
26 13.7206 -11.1281 6.9408
27 13.4642 -21.5346 6.86101
28 13.5347 -20.5493 4.45415
29 -10.2533 -28.3393 4.52529
30 -32.487 -21.3611 13.7312
31 13.6759 -11.849 7.44127
32 -9.84712 47.376 -31.3136
33 -10.422 -21.5534 -0.468366
34 13.7392 -37.1826 -3.15636
35 13.6409 -12.8174 11.1563
36 -9.69168 1.4299 1.78529
37 13.1386 10.0507 -33.8169
38 13.6033 -6.06281 15.1802
39 13.4788 -6.91362 47.0075
40 -9.87318 -40.9587 -47.7509
41 13.1157 0.563865 10.0704
42 -9.68609 55.9664 3.63807
43 -9.959 4.59371 -8.9659
44 13.676 -12.5844 9.26743
45 13.1941 10.729 -20.6589
46 13.3988 3.01737 5.27407
47 13.6135 -20.6651 13.4345
48 13.5731 -20.9344 8.55404
49 35.9159 -5.19082 13.5772
50 -10.43 -30.9222 30.7328
51 13.351 -12.1564 2.30813
52 -9.6812 -31.135 -41.8935
53 -32.0241 6.80687 -6.05536
54 13.5313 40.2781 -3.22622
55 -9.5642 -8.34766 -14.7133
56 -9.75109 55.4048 -20.0045
57 -10.3657 31.5265 -46.6063
58 -9.79558 53.8492 1.29209
59 -10.4014 33.2361 -47.5117
60 13.0987 -0.310878 12.9773
61 13.3267 1.43347 8.25006
62 13.5077 -6.73978 -16.1712
63 -10.267 -13.9759 -67.6044
64 13.5918 30.1406 -20.0062
65 -9.90948 1.12528 16.4465
66 -9.83867 -0.442146 -13.6992
67 13.2852 30.7448 -10.3774
68 35.7371 -68.1618 8.76912
69 13.3915 -11.0483 3.45184
70 -32.4177 -21.7771 19.7673
71 -32.5966 -30.2984 19.2979
72 -9.83507 0.962845 17.2929
73 13.1675 -29.812 -46.673
74 -10.354 16.5932 -9.56174
75 -9.91612 54.5125 1.58382
76 -9.98614 26.7406 -10.9767
77 -10.2488 -20.1354 18.4691
78 13.0684 -30.115 -46.234
79 -33.0193 10.5028 12.1731
80 -10.1998 25.6359 -23.1429
81 -9.81062 -39.483 -54.5605
82 13.5658 -28.4554 5.44098
83 13.7363 -54.5755 32.3059
84 35.885 24.5274 -8.54595
85 -10.0836 26.43 -10.3189
86 -9.82708 6.1028 -19.9127
87 13.1317 10.5746 29.0191
88 14.0026 -60.7793 39.5191
89 -10.3823 -19.0795 0.961248
90 -9.78066 0.0241113 12.164
91 -32.4735 -29.9705 18.7026
92 -9.60794 -9.70252 -13.1952
93 13.6517 -20.1214 10.3936
94 -32.9204 20.3081 -14.1071
95 -32.548 -19.8054 21.0474
96 13.8166 -52.6466 31.1812
97 -32.8496 20.6069 -12.2064
98 -32.6868 -25.4884 29.5007
99 -10.0947 34.4336 -35.1702
100 -9.92535 0.216486 -13.8769
101 -10.1072 61.2193 -20.3133
102 13.6164 -6.22256 -2.69396
103 -10.3213 36.0087 -49.5682
104 -9.86881 -41.5405 -47.8362
105 -10.5048 13.6916 -30.583
106 13.0727 16.8431 -22.6402
107 13.1631 30.1431 -10.3482
108 -9.75263 34.7617 -7.88257
109 -10.0673 34.9607 -34.7684
110 -32.5656 -19.1875 21.419
111 30.6056 -5.43235 -29.193
112 13.5976 -0.442029 -2.78725
113 13.0298 -17.9959 -4.1823
114 -9.69455 0.634557 2.23272
115 -10.3637 16.095 -9.38322
116 13.3763 22.1079 -5.89874
117 -9.92812 -29.462 -43.2408
118 -10.126 -12.5964 -69.7515
119 13.5939 -5.3985 15.0802
120 -10.1846 -29.9255 5.4413
121 13.7277 -61.7547 -20.6072
122 -10.4049 -23.8425 7.88127
123 -10.3624 -8.9869 21.2318
124 13.579 12.4781 -11.1191
125 35.9778 -6.12861 13.0586
126 13.3779 2.43559 7.1363
127 -9.7579 39.7881 -22.2165
128 -32.4538 -2.15724 -24.4135
129 -9.79658 35.7081 -9.54113
130 -10.0084 16.5786 -33.8224
131 -9.8075 47.6556 -32.2723
132 13.0631 3.35598 21.2083
133 -9.87236 -0.954894 12.4248
134 13.0972 11.0306 12.3511
135 -10.4401 -19.8828 9.54047
136 14.0565 -60.9719 38.8092
137 -10.1713 -21.4346 19.6622
138 -10.0391 3.47816 32.1138
139 35.7181 -18.3418 0.821452
140 18.0747 -56.4574 28.9406
141 -9.76804 -39.6523 -55.2487
142 -32.2878 -8.0768 32.9152
143 13.7118 -5.55991 -22.6982
144 -10.3883 -10.7525 -47.8545
30000 144
1 13.3249 36.8809 4.84788
2 -9.72166 6.64769 -5.23737
3 -10.07 29.6987 -45.7803
4 -10.0677 -10.1174 -11.384
5 13.5008 2.33809 3.47748
6 13.5676 -52.4641 22.9906
7 -10.2053 54.1852 -18.3114
8 -32.3874 6.47361 -7.37108
9 13.265 18.409 -23.6549
10 -9.92678 6.41357 -6.09759
11 13.0873 19.5165 -14.0749
12 13.6173 -6.24531 -22.5531
13 -10.3726 14.2599 32.0244
14 13.2259 0.277701 12.8963
15 13.7582 -36.5825 -3.45638
16 13.5891 -27.1412 -56.3852
17 13.2563 20.7191 57.8393
18 18.6653 -10.1856 29.7575
19 -10.2873 -9.77908 21.955
20 13.5906 -52.6018 23.6673
21 -9.83846 24.1519 -8.57037
22 -10.2227 24.2202 -1.69
23 -9.67353 31.5293 -25.8679
24 13.3566 -26.3674 -24.2354
25 -10.2785 -8.78621 20.7206
26 13.4189 -11.1207 6.99447
27 13.6532 -21.1768 6.44747
28 13.6571 -21.0845 4.5942
29 -10.1605 -28.6561 3.82086
30 -32.494 -21.4322 13.4372
31 13.2587 -11.6055 7.63848
32 -10.1365 47.8892 -32.3248
33 -10.2741 -21.5307 -1.16475
34 13.697 -37.1648 -3.80074
35 13.3518 -13.0022 11.4982
36 -9.73116 1.22035 1.42852
37 13.226 9.92703 -34.5853
38 13.348 -5.7177 15.4158
39 13.6221 -7.85903 46.9914
40 -10.0581 -40.8864 -47.2334
41 13.1823 0.527815 10.2896
42 -9.88798 56.3289 3.98442
43 -10.0482 3.80459 -8.21624
44 13.276 -12.3464 9.5855
45 13.2981 11.7853 -21.3133
46 13.3654 2.5602 5.38223
47 13.5806 -20.6292 13.1124
48 13.734 -20.0293 8.00674
49 36.1019 -5.25638 12.7318
50 -10.4074 -30.8974 30.9022
51 13.3601 -12.3248 2.43669
52 -10.2215 -31.202 -42.3775
53 -32.4099 6.52794 -6.4865
54 13.3229 40.1575 -3.33157
55 -10.0196 -8.33863 -14.7218
56 -10.0819 56.1834 -18.9188
57 -10.0744 31.3807 -46.8242
58 -9.72097 54.2439 1.01355
59 -10.1767 33.1555 -47.7822
60 13.2488 -0.422796 13.1121
61 13.2193 0.934635 8.55996
62 13.6005 -7.63811 -16.1825
63 -10.2966 -14.6995 -67.545
64 13.6582 29.9034 -20.1689
65 -10.1857 1.04177 16.5913
66 -10.2448 0.250225 -13.7516
67 13.2471 31.3988 -9.74088
68 35.9227 -68.1471 8.32023
69 13.2946 -10.7234 3.26178
70 -32.2184 -22.646 21.0101
71 -32.3314 -30.2159 18.424
72 -10.034 0.749267 17.538
73 13.4635 -29.9293 -47.581
74 -10.0272 16.7175 -9.13563
75 -9.80416 54.8579 1.44336
76 -10.146 26.5866 -11.8106
77 -10.0494 -19.9113 17.9929
78 13.3823 -30.1512 -46.8929
79 -32.749 10.5724 12.0109
80 -10.2686 25.4627 -23.0225
81 -9.82722 -38.8125 -54.0495
82 13.5994 -28.7914 5.73229
83 13.6734 -53.7271 32.2742
84 36.2598 24.1591 -9.27596
85 -10.1319 26.3185 -11.1269
86 -10.1531 6.96205 -19.3084
87 13.1637 10.5814 28.305
88 13.6461 -61.1017 39.4811
89 -10.4258 -19.2501 0.872828
90 -10.0367 0.254812 11.6984
91 -32.3362 -29.8718 17.799
92 -9.91921 -9.83609 -13.3334
93 13.6433 -19.1363 9.7759
94 -32.9519 19.9969 -13.5661
95 -32.4379 -20.5942 21.4062
96 13.7901 -51.7653 31.2463
97 -32.749 20.501 -11.8081
98 -32.7773 -25.624 29.8402
99 -10.2863 35.7249 -35.3558
100 -10.2368 0.939532 -13.8743
101 -10.3147 61.2533 -20.25
102 13.4319 -5.91925 -2.80354
103 -10.1083 36.1287 -49.225
104 -10.0701 -41.6609 -47.4359
105 -10.034 13.6537 -30.4638
106 13.1649 17.0132 -22.3947
107 13.2445 30.7961 -9.74714
108 -10.1926 34.8562 -7.79471
109 -10.227 36.332 -34.9676
110 -32.4466 -20.0043 21.687
111 30.8265 -5.98233 -29.4622
112 13.6898 0.0455469 -3.31877
113 13.1915 -18.0244 -3.2803
114 -9.7507 0.545141 1.52568
115 -10.0346 16.5083 -9.46477
116 13.2852 21.4247 -6.26573
117 -10.2507 -29.8822 -43.7078
118 -10.3849 -12.4493 -69.756
119 13.2782 -5.02262 15.3195
120 -10.1783 -30.1317 5.06148
121 13.6273 -62.166 -20.8154
122 -10.1876 -23.8097 7.40454
123 -10.4054 -9.31616 21.3247
124 13.3903 12.0777 -10.8669
125 36.2103 -6.24092 12.4794
126 13.3144 2.04309 7.34046
127 -9.63348 38.958 -22.1222
128 -32.6283 -1.92708 -23.7376
129 -10.1997 35.694 -9.44533
130 -10.2146 16.9384 -33.3397
131 -10.0055 48.3612 -33.2496
132 13.4856 3.19243 20.8825
133 -10.0735 -0.72122 11.7228
134 13.371 11.3633 12.2276
135 -10.3897 -19.7809 9.32127
136 13.6642 -61.4019 39.1644
137 -10.0584 -21.2541 19.1717
138 -10.2111 3.863 31.7189
139 35.6783 -18.5383 0.7906
140 18.3309 -56.6758 29.512
141 -9.86835 -39.4228 -54.8776
142 -32.4307 -7.19896 32.9318
143 13.684 -5.63222 -22.3531
144 -10.13 -10.7418 -47.4759
36000 144
1 13.2647 36.8499 4.87765
2 -10.1432 6.38894 -4.81263
3 -9.94164 30.0775 -46.0466
4 -10.1503 -10.9278 -10.6395
5 13.1969 2.60485 3.00892
6 13.5765 -52.9553 23.3033
7 -10.0812 54.5867 -18.439
8 -32.5692 5.84409 -7.40261
9 13.3296 18.7564 -22.9736
10 -10.2544 6.06915 -5.70323
11 13.4137 19.494 -13.0935
12 13.4869 -7.38987 -22.5974
13 -10.1797 14.3703 32.3233
14 13.5829 0.249994 13.0043
15 13.4164 -37.4495 -4.06612
16 13.712 -27.357 -55.9368
17 13.3574 20.0551 58.1418
18 17.8708 -10.3609 30.1518
19 -10.1035 -9.80144 22.3097
20 13.6087 -53.1063 23.9834
21 -10.2718 23.995 -8.63537
22 -10.1489 24.383 -2.01702
23 -10.1231 31.8871 -25.7159
24 13.3109 -25.8187 -23.9926
25 -10.0831 -8.93987 20.9706
26 13.3407 -11.4262 6.84146
27 13.4889 -20.9162 6.59484
28 13.5653 -20.6324 5.63294
29 -9.96571 -28.6394 3.83074
30 -32.4103 -21.3532 13.3201
31 13.1844 -11.8408 7.38245
32 -9.80295 48.2769 -32.8575
